sample_id,year,region,class_id,label_source,longitude,latitude,spatial_block,split
SH_W_06814,2022,shanghai,1,official_product_weak_label,121.67186321511363,31.619527620304375,5_5,target_val
SH_W_06815,2022,shanghai,1,official_product_weak_label,121.55460388718738,31.689520075579473,1_0,target_pool
SH_W_06816,2022,shanghai,1,official_product_weak_label,121.63010266675643,31.634783271510052,4_3,target_pool
SH_W_06817,2022,shanghai,1,official_product_weak_label,121.72039623021598,31.616775519420845,5_8,target_pool
SH_W_06818,2022,shanghai,1,official_product_weak_label,121.63615670873965,31.638997834184853,4_4,target_val
SH_W_06819,2022,shanghai,1,official_product_weak_label,121.61076910877587,31.6302441893916,5_2,target_pool
SH_W_06820,2022,shanghai,1,official_product_weak_label,121.66198322446917,31.617439801192685,5_5,target_val
SH_W_06821,2022,shanghai,1,official_product_weak_label,121.55069490566062,31.655917689397175,3_0,target_val
SH_W_06822,2022,shanghai,1,official_product_weak_label,121.72256886541268,31.565736292868444,8_8,target_pool
SH_W_06823,2022,shanghai,1,official_product_weak_label,121.55810258932709,31.626953897276916,5_0,target_pool
SH_W_06824,2022,shanghai,1,official_product_weak_label,121.65407153989588,31.62511490634189,5_5,target_val
SH_W_06825,2022,shanghai,1,official_product_weak_label,121.57427556328449,31.631104802661675,4_1,target_pool
SH_W_06826,2022,shanghai,1,official_product_weak_label,121.68855279136179,31.662280434883773,3_6,target_pool
SH_W_06827,2022,shanghai,1,official_product_weak_label,121.64848696333476,31.55920077678133,8_4,target_pool
SH_W_06828,2022,shanghai,1,official_product_weak_label,121.67797437531463,31.619771463019468,5_6,target_pool
SH_W_06829,2022,shanghai,1,official_product_weak_label,121.69916398404258,31.581919103394974,7_7,target_pool
SH_W_06830,2022,shanghai,1,official_product_weak_label,121.69783637247802,31.631883657832944,4_7,target_pool
SH_W_06831,2022,shanghai,1,official_product_weak_label,121.60235545431304,31.67110812469652,2_2,target_val
SH_W_06832,2022,shanghai,1,official_product_weak_label,121.66695519558229,31.57924159931988,7_5,target_pool
SH_W_06833,2022,shanghai,1,official_product_weak_label,121.7777118361198,31.603263550992438,6_10,target_val
SH_W_06834,2022,shanghai,1,official_product_weak_label,121.57518455789628,31.668281669375318,2_1,target_pool
SH_W_06835,2022,shanghai,1,official_product_weak_label,121.63313308152236,31.65827075344754,3_4,target_pool
SH_W_06836,2022,shanghai,1,official_product_weak_label,121.58787355694045,31.63829239217372,4_1,target_pool
SH_W_06837,2022,shanghai,1,official_product_weak_label,121.59860810925178,31.63967365050086,4_2,target_pool
SH_W_06838,2022,shanghai,1,official_product_weak_label,121.62978141747894,31.55593440022938,9_3,target_pool
SH_W_06839,2022,shanghai,1,official_product_weak_label,121.57139246513495,31.65416646145322,3_1,target_pool
SH_W_06840,2022,shanghai,1,official_product_weak_label,121.63368921603708,31.663508967659304,3_4,target_pool
SH_W_06841,2022,shanghai,1,official_product_weak_label,121.59493225598325,31.673732898402847,2_2,target_val
SH_W_06842,2022,shanghai,1,official_product_weak_label,121.66980080908371,31.601463626560733,6_5,target_val
SH_W_06843,2022,shanghai,1,official_product_weak_label,121.56865847290473,31.639882581307162,4_0,target_val
SH_W_06844,2022,shanghai,1,official_product_weak_label,121.6198598604914,31.671479118063875,2_3,target_pool
SH_W_06845,2022,shanghai,1,official_product_weak_label,121.62751300627788,31.653158594391293,3_3,target_pool
SH_W_06846,2022,shanghai,1,official_product_weak_label,121.56312543572463,31.574507773798967,8_0,target_pool
SH_W_06847,2022,shanghai,1,official_product_weak_label,121.79312045730731,31.601786206992905,6_11,target_pool
SH_W_06848,2022,shanghai,1,official_product_weak_label,121.64535750481177,31.571617019257204,8_4,target_pool
SH_W_06849,2022,shanghai,1,official_product_weak_label,121.58928071676435,31.670783791204325,2_1,target_pool
SH_W_06850,2022,shanghai,1,official_product_weak_label,121.6548084073871,31.632520066866423,4_5,target_pool
SH_W_06851,2022,shanghai,1,official_product_weak_label,121.6993248580469,31.63099670335903,5_7,target_val
SH_W_06852,2022,shanghai,1,official_product_weak_label,121.69037429493517,31.53221179091223,10_6,target_pool
SH_W_06853,2022,shanghai,1,official_product_weak_label,121.63889040126807,31.596086094634096,6_4,target_pool
SH_W_06854,2022,shanghai,1,official_product_weak_label,121.60332564817426,31.648566040126948,3_2,target_pool
SH_W_06855,2022,shanghai,1,official_product_weak_label,121.55487880304634,31.712616807153303,0_0,target_pool
SH_W_06856,2022,shanghai,1,official_product_weak_label,121.67396516785206,31.545574748513026,9_5,target_pool
SH_W_06857,2022,shanghai,1,official_product_weak_label,121.57588892580972,31.55281943724697,9_1,target_val
SH_W_06858,2022,shanghai,1,official_product_weak_label,121.62625150882555,31.667217972644846,2_3,target_pool
SH_W_06859,2022,shanghai,1,official_product_weak_label,121.55818364155016,31.703633288188797,0_0,target_pool
SH_W_06860,2022,shanghai,1,official_product_weak_label,121.63937944009163,31.547917759999066,9_4,target_pool
SH_W_06861,2022,shanghai,1,official_product_weak_label,121.77369501963848,31.604127193433722,6_10,target_val
SH_W_06862,2022,shanghai,1,official_product_weak_label,121.78185539751189,31.592657814650067,7_11,target_val
SH_W_06863,2022,shanghai,1,official_product_weak_label,121.76629655820966,31.541627389901283,10_10,target_pool
SH_W_06864,2022,shanghai,1,official_product_weak_label,121.58562847616767,31.64728861108074,4_1,target_pool
SH_W_06865,2022,shanghai,1,official_product_weak_label,121.61745444621327,31.64871988010031,3_3,target_pool
SH_W_06866,2022,shanghai,1,official_product_weak_label,121.65854767892351,31.65114308998842,3_5,target_pool
SH_W_06867,2022,shanghai,1,official_product_weak_label,121.78174267611782,31.601317340352217,6_11,target_pool
SH_W_06868,2022,shanghai,1,official_product_weak_label,121.56285347017494,31.564761892605592,8_0,target_pool
SH_W_06869,2022,shanghai,1,official_product_weak_label,121.81406572455491,31.57924816820547,7_12,target_pool
SH_W_06870,2022,shanghai,1,official_product_weak_label,121.62735571866159,31.56330580858715,8_3,target_pool
SH_W_06871,2022,shanghai,1,official_product_weak_label,121.60374470479948,31.64875104748577,3_2,target_pool
SH_W_06872,2022,shanghai,1,official_product_weak_label,121.5766805448586,31.61164608818122,6_1,target_val
SH_W_06873,2022,shanghai,1,official_product_weak_label,121.77192812605551,31.594186632313207,7_10,target_pool
SH_W_06874,2022,shanghai,1,official_product_weak_label,121.74781538660609,31.584570285261282,7_9,target_pool
SH_W_06875,2022,shanghai,1,official_product_weak_label,121.63028632247637,31.65102331757181,3_3,target_pool
SH_W_06876,2022,shanghai,1,official_product_weak_label,121.75676708021726,31.608835108185378,6_9,target_pool
SH_W_06877,2022,shanghai,1,official_product_weak_label,121.66373356459816,31.6277423392825,5_5,target_val
SH_W_06878,2022,shanghai,1,official_product_weak_label,121.68408811728125,31.619834614750715,5_6,target_pool
SH_W_06879,2022,shanghai,1,official_product_weak_label,121.62733529977454,31.665244992121465,3_3,target_pool
SH_W_06880,2022,shanghai,1,official_product_weak_label,121.59421791035483,31.67913765596541,2_2,target_val
SH_W_06881,2022,shanghai,1,official_product_weak_label,121.59595372672898,31.633870975144116,4_2,target_pool
SH_W_06882,2022,shanghai,1,official_product_weak_label,121.6450482801767,31.563855441729682,8_4,target_pool
SH_W_06883,2022,shanghai,1,official_product_weak_label,121.8134613509577,31.593676991025006,7_12,target_pool
SH_W_06884,2022,shanghai,1,official_product_weak_label,121.61898139607466,31.65956175481545,3_3,target_pool
SH_W_06885,2022,shanghai,1,official_product_weak_label,121.56342041596115,31.63765868523438,4_0,target_val
SH_W_06886,2022,shanghai,1,official_product_weak_label,121.68725040513173,31.61986716464121,5_6,target_pool
SH_W_06887,2022,shanghai,1,official_product_weak_label,121.58131464242236,31.681340260822253,2_1,target_pool
SH_W_06888,2022,shanghai,1,official_product_weak_label,121.65489763030128,31.65561526104915,3_5,target_pool
SH_W_06889,2022,shanghai,1,official_product_weak_label,121.76896615234597,31.5629438580489,8_10,target_pool
SH_W_06890,2022,shanghai,1,official_product_weak_label,121.74462316555217,31.618278980556056,5_9,target_pool
SH_W_06891,2022,shanghai,1,official_product_weak_label,121.74827231799465,31.613443257120487,6_9,target_pool
SH_W_06892,2022,shanghai,1,official_product_weak_label,121.76430823603341,31.61251685877368,6_10,target_val
SH_W_06893,2022,shanghai,1,official_product_weak_label,121.66334543026049,31.62539275637664,5_5,target_val
SH_W_06894,2022,shanghai,1,official_product_weak_label,121.63224341998163,31.60377334055168,6_3,target_pool
SH_W_06895,2022,shanghai,1,official_product_weak_label,121.627123054244,31.65098932737103,3_3,target_pool
SH_W_06896,2022,shanghai,1,official_product_weak_label,121.57687080644125,31.640696093704104,4_1,target_pool
SH_W_06897,2022,shanghai,1,official_product_weak_label,121.55285356912331,31.679938006346745,2_0,target_pool
SH_W_06898,2022,shanghai,1,official_product_weak_label,121.56299763793591,31.706213503047305,0_0,target_pool
SH_W_06899,2022,shanghai,1,official_product_weak_label,121.66249953016717,31.625564322412295,5_5,target_val
SH_W_06900,2022,shanghai,1,official_product_weak_label,121.57346274540441,31.656715512278804,3_1,target_pool
SH_W_06901,2022,shanghai,1,official_product_weak_label,121.56554093866038,31.540615376084936,9_0,target_pool
SH_W_06902,2022,shanghai,1,official_product_weak_label,121.75013826496709,31.615807093249508,5_9,target_pool
SH_W_06903,2022,shanghai,1,official_product_weak_label,121.77080064902393,31.615827224142745,5_10,target_val
SH_W_06904,2022,shanghai,1,official_product_weak_label,121.58077195846501,31.68927271299281,1_1,target_pool
SH_W_06905,2022,shanghai,1,official_product_weak_label,121.75099116470409,31.61509372713814,5_9,target_pool
SH_W_06906,2022,shanghai,1,official_product_weak_label,121.6252994470101,31.645917859814535,4_3,target_pool
SH_W_06907,2022,shanghai,1,official_product_weak_label,121.68642275576815,31.63375140625345,4_6,target_pool
SH_W_06908,2022,shanghai,1,official_product_weak_label,121.58444858822708,31.669467320106488,2_1,target_pool
SH_W_06909,2022,shanghai,1,official_product_weak_label,121.56609614651701,31.600702374138116,6_0,target_pool
SH_W_06910,2022,shanghai,1,official_product_weak_label,121.59291686496566,31.681468780527386,2_2,target_val
SH_W_06911,2022,shanghai,1,official_product_weak_label,121.83919289527735,31.57550940412492,8_13,target_pool
SH_W_06912,2022,shanghai,1,official_product_weak_label,121.63658369008878,31.6386415488407,4_4,target_val
SH_W_06913,2022,shanghai,1,official_product_weak_label,121.65294219324014,31.644949640109033,4_4,target_val
SH_W_06914,2022,shanghai,1,official_product_weak_label,121.75522229882125,31.598174798450863,6_9,target_pool
SH_W_06915,2022,shanghai,1,official_product_weak_label,121.63301256356466,31.62326735984602,5_4,target_val
SH_W_06916,2022,shanghai,1,official_product_weak_label,121.72046064814788,31.58123200400645,7_8,target_pool
SH_W_06917,2022,shanghai,1,official_product_weak_label,121.62336617149441,31.63398911031887,4_3,target_pool
SH_W_06918,2022,shanghai,1,official_product_weak_label,121.669320243997,31.605608405772426,6_5,target_val
SH_W_06919,2022,shanghai,1,official_product_weak_label,121.55328771647194,31.692752695088508,1_0,target_pool
SH_W_06920,2022,shanghai,1,official_product_weak_label,121.61936735008914,31.60489777158443,6_3,target_pool
SH_W_06921,2022,shanghai,1,official_product_weak_label,121.55188936118421,31.687685089888912,1_0,target_pool
SH_W_06922,2022,shanghai,1,official_product_weak_label,121.60223616503362,31.65089959728433,3_2,target_pool
SH_W_06923,2022,shanghai,1,official_product_weak_label,121.56459681581192,31.6434453860148,4_0,target_val
SH_W_06924,2022,shanghai,1,official_product_weak_label,121.63455413607171,31.647641014535214,4_4,target_val
SH_W_06925,2022,shanghai,1,official_product_weak_label,121.60321009794619,31.599850666918183,6_2,target_pool
SH_W_06926,2022,shanghai,1,official_product_weak_label,121.84037742562782,31.547914081243427,9_13,target_val
SH_W_06927,2022,shanghai,1,official_product_weak_label,121.66345321348533,31.54402187921235,9_5,target_pool
SH_W_06928,2022,shanghai,1,official_product_weak_label,121.59075315640649,31.60115722104792,6_1,target_val
SH_W_06929,2022,shanghai,1,official_product_weak_label,121.77818845515228,31.550582664498076,9_10,target_val
SH_W_06930,2022,shanghai,1,official_product_weak_label,121.70153817117868,31.6082855514821,6_7,target_pool
SH_W_06931,2022,shanghai,1,official_product_weak_label,121.6532807025932,31.6507267708975,3_4,target_pool
SH_W_06932,2022,shanghai,1,official_product_weak_label,121.73357428238529,31.531023018619237,10_8,target_pool
SH_W_06933,2022,shanghai,1,official_product_weak_label,121.79982761546324,31.555478836268207,9_11,target_val
SH_W_06934,2022,shanghai,1,official_product_weak_label,121.65482965929891,31.645691242084535,4_5,target_pool
SH_W_06935,2022,shanghai,1,official_product_weak_label,121.76910461452029,31.61653260071109,5_10,target_val
SH_W_06936,2022,shanghai,1,official_product_weak_label,121.60472817531671,31.709924593306457,0_2,target_pool
SH_W_06937,2022,shanghai,1,official_product_weak_label,121.67913804080113,31.612025212630435,6_6,target_pool
SH_W_06938,2022,shanghai,1,official_product_weak_label,121.63472815101763,31.63573494213563,4_4,target_val
SH_W_06939,2022,shanghai,1,official_product_weak_label,121.67988192961143,31.619069497076964,5_6,target_pool
SH_W_06940,2022,shanghai,1,official_product_weak_label,121.71242217392545,31.629325207715958,5_7,target_val
SH_W_06941,2022,shanghai,1,official_product_weak_label,121.61464553698738,31.667453320516366,2_3,target_pool
SH_W_06942,2022,shanghai,1,official_product_weak_label,121.58362118784513,31.65448319922096,3_1,target_pool
SH_W_06943,2022,shanghai,1,official_product_weak_label,121.58239420041741,31.651943678804663,3_1,target_pool
SH_W_06944,2022,shanghai,1,official_product_weak_label,121.78351338757683,31.594838764799203,7_11,target_val
SH_W_06945,2022,shanghai,1,official_product_weak_label,121.56200537971908,31.64738546887617,4_0,target_val
SH_W_06946,2022,shanghai,1,official_product_weak_label,121.63003125283528,31.63965393158844,4_3,target_pool
SH_W_06947,2022,shanghai,1,official_product_weak_label,121.6789690371544,31.63890681290982,4_6,target_pool
SH_W_06948,2022,shanghai,1,official_product_weak_label,121.61386416218684,31.64904178058819,3_3,target_pool
SH_W_06949,2022,shanghai,1,official_product_weak_label,121.6032747664545,31.66606639259561,3_2,target_pool
SH_W_06950,2022,shanghai,1,official_product_weak_label,121.58264615242982,31.649240159326936,3_1,target_pool
SH_W_06951,2022,shanghai,1,official_product_weak_label,121.58005833457152,31.639107801014145,4_1,target_pool
SH_W_06952,2022,shanghai,1,official_product_weak_label,121.62495408732613,31.6693690623925,2_3,target_pool
SH_W_06953,2022,shanghai,1,official_product_weak_label,121.61487720091884,31.580672357135676,7_3,target_pool
SH_W_06954,2022,shanghai,1,official_product_weak_label,121.62479004458343,31.651866321507345,3_3,target_pool
SH_W_06955,2022,shanghai,1,official_product_weak_label,121.56499949306965,31.685848661798204,1_0,target_pool
SH_W_06956,2022,shanghai,1,official_product_weak_label,121.78460003949947,31.592323096786277,7_11,target_val
SH_W_06957,2022,shanghai,1,official_product_weak_label,121.77498102478063,31.60251567457102,6_10,target_val
SH_W_06958,2022,shanghai,1,official_product_weak_label,121.70100159277894,31.631735478044266,4_7,target_pool
SH_W_06959,2022,shanghai,1,official_product_weak_label,121.6328942071965,31.602517338511973,6_3,target_pool
SH_W_06960,2022,shanghai,1,official_product_weak_label,121.59758816735659,31.66546274784299,3_2,target_pool
SH_W_06961,2022,shanghai,1,official_product_weak_label,121.69533958612473,31.614356867947663,5_6,target_pool
SH_W_06962,2022,shanghai,1,official_product_weak_label,121.58166564570436,31.658250320269502,3_1,target_pool
SH_W_06963,2022,shanghai,1,official_product_weak_label,121.63804654331841,31.639559282623367,4_4,target_val
SH_W_06964,2022,shanghai,1,official_product_weak_label,121.63214776796485,31.639135360425048,4_3,target_pool
SH_W_06965,2022,shanghai,1,official_product_weak_label,121.55934922289805,31.710141543492725,0_0,target_pool
SH_W_06966,2022,shanghai,1,official_product_weak_label,121.7057591091155,31.577475394429477,7_7,target_pool
SH_W_06967,2022,shanghai,1,official_product_weak_label,121.68320630041468,31.562630414499427,8_6,target_pool
SH_W_06968,2022,shanghai,1,official_product_weak_label,121.64731566964109,31.596536439381076,6_4,target_pool
SH_W_06969,2022,shanghai,1,official_product_weak_label,121.62875990856628,31.611313795123927,6_3,target_pool
SH_W_06970,2022,shanghai,1,official_product_weak_label,121.56867098947632,31.66658497594963,2_0,target_pool
SH_W_06971,2022,shanghai,1,official_product_weak_label,121.64970381773222,31.63553338366404,4_4,target_val
SH_W_06972,2022,shanghai,1,official_product_weak_label,121.64503107156979,31.535889222674268,10_4,target_pool
SH_W_06973,2022,shanghai,1,official_product_weak_label,121.55156084794352,31.65448416186688,3_0,target_val
SH_W_06974,2022,shanghai,1,official_product_weak_label,121.62688752639392,31.55211441638151,9_3,target_pool
SH_W_06975,2022,shanghai,1,official_product_weak_label,121.7658719707708,31.60585613021976,6_10,target_val
SH_W_06976,2022,shanghai,1,official_product_weak_label,121.559809004033,31.611998197246116,5_0,target_pool
SH_W_06977,2022,shanghai,1,official_product_weak_label,121.66605312953544,31.598176885335754,6_5,target_val
SH_W_06978,2022,shanghai,1,official_product_weak_label,121.73140364796686,31.566906858053038,8_8,target_pool
SH_W_06979,2022,shanghai,1,official_product_weak_label,121.78236094573906,31.60240580994264,6_11,target_pool
SH_W_06980,2022,shanghai,1,official_product_weak_label,121.65097413580426,31.63518596660757,4_4,target_val
SH_W_06981,2022,shanghai,1,official_product_weak_label,121.62892310054174,31.61456317589159,5_3,target_pool
SH_W_06982,2022,shanghai,1,official_product_weak_label,121.57087299686565,31.646763392511097,4_1,target_pool
SH_W_06983,2022,shanghai,1,official_product_weak_label,121.80402403926986,31.573380806628425,8_12,target_val
SH_W_06984,2022,shanghai,1,official_product_weak_label,121.64480452737963,31.638909516239725,4_4,target_val
SH_W_06985,2022,shanghai,1,official_product_weak_label,121.63300201202703,31.623988941541942,5_4,target_val
SH_W_06986,2022,shanghai,1,official_product_weak_label,121.55661023405818,31.573351815014213,8_0,target_pool
SH_W_06987,2022,shanghai,1,official_product_weak_label,121.78521594556145,31.593591960495832,7_11,target_val
SH_W_06988,2022,shanghai,1,official_product_weak_label,121.60801212047363,31.631296693970967,4_2,target_pool
SH_W_06989,2022,shanghai,1,official_product_weak_label,121.61834332740544,31.645662323177213,4_3,target_pool
SH_W_06990,2022,shanghai,1,official_product_weak_label,121.59423457929357,31.70602049300114,0_2,target_pool
SH_W_06991,2022,shanghai,1,official_product_weak_label,121.55101868833935,31.66223606118461,3_0,target_val
SH_W_06992,2022,shanghai,1,official_product_weak_label,121.56000184769609,31.654218853395626,3_0,target_val
SH_W_06993,2022,shanghai,1,official_product_weak_label,121.66079738316887,31.626629027089695,5_5,target_val
SH_W_06994,2022,shanghai,1,official_product_weak_label,121.57030594773802,31.601110408960874,6_1,target_val
SH_W_06995,2022,shanghai,1,official_product_weak_label,121.70933895883255,31.57769202925802,7_7,target_pool
SH_W_06996,2022,shanghai,1,official_product_weak_label,121.62354480970394,31.564527799649017,8_3,target_pool
SH_W_06997,2022,shanghai,1,official_product_weak_label,121.64849089111429,31.631912069362777,4_4,target_val
SH_W_06998,2022,shanghai,1,official_product_weak_label,121.78692781050457,31.59162350303349,7_11,target_val
SH_W_06999,2022,shanghai,1,official_product_weak_label,121.79778791381874,31.599484637337437,6_11,target_pool
SH_W_07000,2022,shanghai,1,official_product_weak_label,121.58555031023704,31.694197144748028,1_1,target_pool
SH_W_07001,2022,shanghai,1,official_product_weak_label,121.58103828703833,31.574527512299163,8_1,target_pool
SH_W_07002,2022,shanghai,1,official_product_weak_label,121.65719155065915,31.613420159372225,5_5,target_val
SH_W_07003,2022,shanghai,1,official_product_weak_label,121.634124605183,31.633743828171887,4_4,target_val
SH_W_07004,2022,shanghai,1,official_product_weak_label,121.58495599941152,31.60812960622325,6_1,target_val
SH_W_07005,2022,shanghai,1,official_product_weak_label,121.59283925243841,31.67262730232517,2_2,target_val
SH_W_07006,2022,shanghai,1,official_product_weak_label,121.57430858549941,31.628940114009048,5_1,target_pool
SH_W_07007,2022,shanghai,1,official_product_weak_label,121.67443533979954,31.601692232632523,6_5,target_val
SH_W_07008,2022,shanghai,1,official_product_weak_label,121.74076089687216,31.607595730654726,6_9,target_pool
SH_W_07009,2022,shanghai,1,official_product_weak_label,121.71249454732185,31.6087573257974,6_7,target_pool
SH_W_07010,2022,shanghai,1,official_product_weak_label,121.64377903885294,31.63691396452341,4_4,target_val
SH_W_07011,2022,shanghai,1,official_product_weak_label,121.5598688612556,31.649165582461965,3_0,target_val
SH_W_07012,2022,shanghai,1,official_product_weak_label,121.68782819122067,31.59371134094056,7_6,target_pool
SH_W_07013,2022,shanghai,1,official_product_weak_label,121.67001141430102,31.54210556792987,9_5,target_pool
SH_W_07014,2022,shanghai,1,official_product_weak_label,121.58417178482276,31.6599019417295,3_1,target_pool
SH_W_07015,2022,shanghai,1,official_product_weak_label,121.62173527872092,31.630182628314632,5_3,target_pool
SH_W_07016,2022,shanghai,1,official_product_weak_label,121.61372222241981,31.65860261547663,3_3,target_pool
SH_W_07017,2022,shanghai,1,official_product_weak_label,121.79323604529871,31.560107978368542,9_11,target_val
SH_W_07018,2022,shanghai,1,official_product_weak_label,121.76548802760603,31.571029640005722,8_10,target_pool
SH_W_07019,2022,shanghai,1,official_product_weak_label,121.6010249202839,31.64727788735096,4_2,target_pool
SH_W_07020,2022,shanghai,1,official_product_weak_label,121.57869724969824,31.70079648030913,1_1,target_pool
SH_W_07021,2022,shanghai,1,official_product_weak_label,121.58170408249235,31.641832419779515,4_1,target_pool
SH_W_07022,2022,shanghai,1,official_product_weak_label,121.60906631190721,31.631308184240144,4_2,target_pool
SH_W_07023,2022,shanghai,1,official_product_weak_label,121.6261588584304,31.64484457654211,4_3,target_pool
SH_W_07024,2022,shanghai,1,official_product_weak_label,121.83504985892614,31.58665843823122,7_13,target_pool
SH_W_07025,2022,shanghai,1,official_product_weak_label,121.66844903436893,31.6223788618009,5_5,target_val
SH_W_07026,2022,shanghai,1,official_product_weak_label,121.6424367144779,31.59864977767588,6_4,target_pool
SH_W_07027,2022,shanghai,1,official_product_weak_label,121.62733514354501,31.636557773958152,4_3,target_pool
SH_W_07028,2022,shanghai,1,official_product_weak_label,121.77460433981972,31.599083913096937,6_10,target_val
SH_W_07029,2022,shanghai,1,official_product_weak_label,121.61513478539634,31.6486947300455,3_3,target_pool
SH_W_07030,2022,shanghai,1,official_product_weak_label,121.7056802122568,31.628896183584203,5_7,target_val
SH_W_07031,2022,shanghai,1,official_product_weak_label,121.7080867337904,31.622605644770797,5_7,target_val
SH_W_07032,2022,shanghai,1,official_product_weak_label,121.77649367160237,31.55128817772037,9_10,target_val
SH_W_07033,2022,shanghai,1,official_product_weak_label,121.55278853707108,31.588824881770357,7_0,target_pool
SH_W_07034,2022,shanghai,1,official_product_weak_label,121.60982793071877,31.65098252211714,3_2,target_pool
SH_W_07035,2022,shanghai,1,official_product_weak_label,121.68356603908659,31.53701343868018,10_6,target_pool
SH_W_07036,2022,shanghai,1,official_product_weak_label,121.61240855533168,31.661835932539276,3_3,target_pool
SH_W_07037,2022,shanghai,1,official_product_weak_label,121.66876259828534,31.615165131476385,5_5,target_val
SH_W_07038,2022,shanghai,1,official_product_weak_label,121.59428314981912,31.67480827313374,2_2,target_val
SH_W_07039,2022,shanghai,1,official_product_weak_label,121.56201312608181,31.674268165670732,2_0,target_pool
SH_W_07040,2022,shanghai,1,official_product_weak_label,121.64838651819954,31.639127919148173,4_4,target_val
SH_W_07041,2022,shanghai,1,official_product_weak_label,121.63791720877245,31.6339647746043,4_4,target_val
SH_W_07042,2022,shanghai,1,official_product_weak_label,121.5737645695869,31.650764999594536,3_1,target_pool
SH_W_07043,2022,shanghai,1,official_product_weak_label,121.57626022986219,31.63924591448759,4_1,target_pool
SH_W_07044,2022,shanghai,1,official_product_weak_label,121.59772047478747,31.670696418800834,2_2,target_val
SH_W_07045,2022,shanghai,1,official_product_weak_label,121.69156904992064,31.62766979199226,5_6,target_pool
SH_W_07046,2022,shanghai,1,official_product_weak_label,121.61063805279458,31.66740974189298,2_2,target_val
SH_W_07047,2022,shanghai,1,official_product_weak_label,121.5630264250045,31.64956201608971,3_0,target_val
SH_W_07048,2022,shanghai,1,official_product_weak_label,121.84116435927162,31.552432021382916,9_13,target_val
SH_W_07049,2022,shanghai,1,official_product_weak_label,121.63995814394491,31.65311141212578,3_4,target_pool
SH_W_07050,2022,shanghai,1,official_product_weak_label,121.55876640156274,31.665932212674836,3_0,target_val
SH_W_07051,2022,shanghai,1,official_product_weak_label,121.61076374576456,31.63060497647404,4_2,target_pool
SH_W_07052,2022,shanghai,1,official_product_weak_label,121.57185163820327,31.610329223531433,6_1,target_val
SH_W_07053,2022,shanghai,1,official_product_weak_label,121.66192705108439,31.650817719258022,3_5,target_pool
SH_W_07054,2022,shanghai,1,official_product_weak_label,121.66285351216233,31.586054922574522,7_5,target_pool
SH_W_07055,2022,shanghai,1,official_product_weak_label,121.64961998814873,31.65592036804066,3_4,target_pool
SH_W_07056,2022,shanghai,1,official_product_weak_label,121.56779964846332,31.668379399734942,2_0,target_pool
SH_W_07057,2022,shanghai,1,official_product_weak_label,121.61064073840906,31.667229349405158,2_2,target_val
SH_W_07058,2022,shanghai,1,official_product_weak_label,121.66062532288066,31.623920853883497,5_5,target_val
SH_W_07059,2022,shanghai,1,official_product_weak_label,121.75959838204088,31.60200636321233,6_10,target_val
SH_W_07060,2022,shanghai,1,official_product_weak_label,121.63959009343141,31.547920001672733,9_4,target_pool
SH_W_07061,2022,shanghai,1,official_product_weak_label,121.57258062036945,31.631627126236648,4_1,target_pool
SH_W_07062,2022,shanghai,1,official_product_weak_label,121.61546828108179,31.65465228492213,3_3,target_pool
SH_W_07063,2022,shanghai,1,official_product_weak_label,121.65400435708362,31.64441957450735,4_5,target_pool
SH_W_07064,2022,shanghai,1,official_product_weak_label,121.74974935856022,31.597580065268026,6_9,target_pool
SH_W_07065,2022,shanghai,1,official_product_weak_label,121.5833720684058,31.670898736401607,2_1,target_pool
SH_W_07066,2022,shanghai,1,official_product_weak_label,121.55629684749361,31.661935053467836,3_0,target_val
SH_W_07067,2022,shanghai,1,official_product_weak_label,121.80741796965359,31.588207814997904,7_12,target_pool
SH_W_07068,2022,shanghai,1,official_product_weak_label,121.62128001619138,31.661029990634106,3_3,target_pool
SH_W_07069,2022,shanghai,1,official_product_weak_label,121.58322635086282,31.62488968809413,5_1,target_pool
SH_W_07070,2022,shanghai,1,official_product_weak_label,121.55279969230246,31.588103321000357,7_0,target_pool
SH_W_07071,2022,shanghai,1,official_product_weak_label,121.55173535748182,31.656831602116416,3_0,target_val
SH_W_07072,2022,shanghai,1,official_product_weak_label,121.67796672298302,31.62031265959893,5_6,target_pool
SH_W_07073,2022,shanghai,1,official_product_weak_label,121.57072943027251,31.656143664194943,3_1,target_pool
SH_W_07074,2022,shanghai,1,official_product_weak_label,121.63576946355458,31.549863973675052,9_4,target_pool
SH_W_07075,2022,shanghai,1,official_product_weak_label,121.80830233573825,31.584968322132298,7_12,target_pool
SH_W_07076,2022,shanghai,1,official_product_weak_label,121.64597907004199,31.630622485565986,5_4,target_val
SH_W_07077,2022,shanghai,1,official_product_weak_label,121.60244974669585,31.65072151452106,3_2,target_pool
SH_W_07078,2022,shanghai,1,official_product_weak_label,121.62778532821557,31.60589061028738,6_3,target_pool
SH_W_07079,2022,shanghai,1,official_product_weak_label,121.67626739649964,31.62119718015963,5_6,target_pool
SH_W_07080,2022,shanghai,1,official_product_weak_label,121.57607412064218,31.63762004683328,4_1,target_pool
SH_W_07081,2022,shanghai,1,official_product_weak_label,121.57968748171264,31.677352904750293,2_1,target_pool
SH_W_07082,2022,shanghai,1,official_product_weak_label,121.59684964305394,31.672491055120798,2_2,target_val
SH_W_07083,2022,shanghai,1,official_product_weak_label,121.84461305200233,31.546148103135426,9_14,target_pool
